date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,snowfall_sum,wind_speed_10m_max,year,month,day,season
2000-11-27,41.3,30.9,35.2,0.0,0.0,8.1,2000,11,27,Fall
2000-11-28,48.8,31.0,39.2,0.016,0.0,8.1,2000,11,28,Fall
2000-11-29,40.5,33.6,37.3,0.004,0.0,17.0,2000,11,29,Fall
2000-11-30,37.9,32.2,34.6,0.0,0.0,6.5,2000,11,30,Fall
2000-12-01,36.8,32.8,34.6,0.134,0.386,11.0,2000,12,1,Winter
2000-12-02,32.8,26.1,30.0,0.016,0.248,13.0,2000,12,2,Winter
2000-12-03,34.7,23.5,27.7,0.0,0.0,6.0,2000,12,3,Winter
2000-12-04,41.2,25.6,31.8,0.0,0.0,10.7,2000,12,4,Winter
2000-12-05,33.8,22.9,26.0,0.0,0.0,13.2,2000,12,5,Winter
2000-12-06,31.2,21.5,25.6,0.0,0.0,8.7,2000,12,6,Winter
2000-12-07,48.5,24.9,35.1,0.0,0.0,12.5,2000,12,7,Winter
2000-12-08,35.2,25.6,30.4,0.0,0.0,11.6,2000,12,8,Winter
2000-12-09,37.6,24.2,29.5,0.004,0.0,9.1,2000,12,9,Winter
2000-12-10,41.9,29.7,36.5,0.0,0.0,8.0,2000,12,10,Winter
2000-12-11,41.0,9.5,28.1,0.472,0.276,22.3,2000,12,11,Winter
2000-12-12,15.3,2.9,9.3,0.0,0.0,15.7,2000,12,12,Winter
2000-12-13,22.8,11.8,19.3,0.681,4.768,9.2,2000,12,13,Winter
2000-12-14,23.7,15.6,19.4,0.0,0.0,7.3,2000,12,14,Winter
2000-12-15,33.6,17.7,24.9,0.031,0.0,10.8,2000,12,15,Winter
2000-12-16,36.9,4.9,28.5,0.106,0.661,17.7,2000,12,16,Winter
2000-12-17,9.6,-1.9,3.3,0.028,0.193,15.7,2000,12,17,Winter
2000-12-18,24.1,1.7,11.5,0.047,0.358,15.6,2000,12,18,Winter
2000-12-19,16.7,4.3,10.1,0.0,0.0,12.3,2000,12,19,Winter
2000-12-20,23.4,0.0,13.1,0.035,0.248,11.5,2000,12,20,Winter
2000-12-21,24.3,-0.1,10.7,0.02,0.165,14.2,2000,12,21,Winter
2000-12-22,12.0,-5.4,2.8,0.0,0.0,10.7,2000,12,22,Winter
2000-12-23,29.2,7.1,18.6,0.0,0.0,11.3,2000,12,23,Winter
2000-12-24,17.7,-7.9,4.8,0.0,0.0,10.8,2000,12,24,Winter
2000-12-25,19.5,-10.2,3.9,0.0,0.0,6.3,2000,12,25,Winter
2000-12-26,23.4,6.4,15.5,0.063,0.469,4.9,2000,12,26,Winter
2000-12-27,22.9,4.7,12.3,0.0,0.0,6.0,2000,12,27,Winter
2000-12-28,23.3,4.0,14.1,0.008,0.11,8.0,2000,12,28,Winter
2000-12-29,19.8,14.1,18.1,0.098,0.854,14.1,2000,12,29,Winter
2000-12-30,20.5,13.1,16.5,0.0,0.165,12.6,2000,12,30,Winter
2000-12-31,16.0,9.8,12.9,0.0,0.11,8.3,2000,12,31,Winter
2001-01-01,13.5,2.5,8.1,0.0,0.028,6.0,2001,1,1,Winter
2001-01-02,21.1,5.3,11.0,0.0,0.0,7.0,2001,1,2,Winter
2001-01-03,30.7,6.7,19.0,0.0,0.0,9.2,2001,1,3,Winter
2001-01-04,36.0,12.0,26.1,0.0,0.0,13.3,2001,1,4,Winter
2001-01-05,39.1,25.6,34.4,0.0,0.0,15.9,2001,1,5,Winter
2001-01-06,45.8,15.7,30.9,0.0,0.0,9.6,2001,1,6,Winter
2001-01-07,37.8,17.1,27.7,0.0,0.0,12.1,2001,1,7,Winter
2001-01-08,24.3,19.7,21.9,0.0,0.028,9.6,2001,1,8,Winter
2001-01-09,29.7,14.8,21.1,0.0,0.0,6.8,2001,1,9,Winter
2001-01-10,40.5,14.3,26.4,0.0,0.0,8.4,2001,1,10,Winter
2001-01-11,34.7,22.1,29.8,0.055,0.386,6.3,2001,1,11,Winter
2001-01-12,38.6,27.8,33.5,0.016,0.138,4.9,2001,1,12,Winter
2001-01-13,38.8,30.7,34.9,0.189,0.0,11.3,2001,1,13,Winter
2001-01-14,44.5,35.7,40.0,0.055,0.0,10.9,2001,1,14,Winter
2001-01-15,37.7,31.2,34.4,0.0,0.0,11.7,2001,1,15,Winter
2001-01-16,32.2,28.6,30.0,0.0,0.0,7.4,2001,1,16,Winter
2001-01-17,34.0,25.4,28.7,0.02,0.138,5.8,2001,1,17,Winter
2001-01-18,38.8,24.8,30.8,0.0,0.0,7.8,2001,1,18,Winter
2001-01-19,32.3,26.3,28.3,0.024,0.303,11.6,2001,1,19,Winter
2001-01-20,26.9,19.0,23.2,0.0,0.028,8.9,2001,1,20,Winter
2001-01-21,39.1,19.8,27.6,0.0,0.0,6.5,2001,1,21,Winter
2001-01-22,41.0,22.1,30.1,0.0,0.0,6.7,2001,1,22,Winter
2001-01-23,41.3,27.4,32.7,0.0,0.0,6.4,2001,1,23,Winter
2001-01-24,37.6,23.2,28.0,0.0,0.0,14.1,2001,1,24,Winter
2001-01-25,33.3,17.0,24.8,0.0,0.0,11.0,2001,1,25,Winter
2001-01-26,40.3,27.0,32.2,0.193,1.13,15.2,2001,1,26,Winter
2001-01-27,32.8,23.7,26.9,0.0,0.0,14.2,2001,1,27,Winter
2001-01-28,35.8,23.7,30.8,0.102,0.551,9.2,2001,1,28,Winter
2001-01-29,51.2,33.2,42.4,0.642,0.0,17.0,2001,1,29,Winter
2001-01-30,39.5,31.5,35.7,0.157,0.303,13.8,2001,1,30,Winter
2001-01-31,36.5,28.6,32.9,0.0,0.055,11.3,2001,1,31,Winter
2001-02-01,41.7,16.2,30.4,0.0,0.0,13.6,2001,2,1,Winter
2001-02-02,21.6,3.5,13.4,0.0,0.0,13.7,2001,2,2,Winter
2001-02-03,40.0,19.7,31.1,0.0,0.0,12.0,2001,2,3,Winter
2001-02-04,45.0,30.5,36.4,0.004,0.0,12.6,2001,2,4,Winter
2001-02-05,41.7,27.9,34.1,0.0,0.0,11.9,2001,2,5,Winter
2001-02-06,49.4,31.5,39.6,0.0,0.0,10.3,2001,2,6,Winter
2001-02-07,51.6,29.7,40.4,0.0,0.0,12.4,2001,2,7,Winter
2001-02-08,65.1,50.9,56.9,0.268,0.0,14.6,2001,2,8,Winter
2001-02-09,61.5,22.4,44.9,0.445,0.0,20.4,2001,2,9,Winter
2001-02-10,29.2,17.4,22.7,0.0,0.0,12.4,2001,2,10,Winter
2001-02-11,36.5,18.8,27.1,0.0,0.0,8.5,2001,2,11,Winter
2001-02-12,43.0,27.8,34.0,0.0,0.0,6.6,2001,2,12,Winter
2001-02-13,43.1,28.1,36.9,0.268,0.0,7.3,2001,2,13,Winter
2001-02-14,48.0,35.6,42.3,0.15,0.0,7.8,2001,2,14,Winter
2001-02-15,37.2,33.5,35.3,0.043,0.0,6.4,2001,2,15,Winter
2001-02-16,35.3,18.4,29.7,0.004,0.0,14.5,2001,2,16,Winter
2001-02-17,26.8,14.1,20.2,0.0,0.0,12.2,2001,2,17,Winter
2001-02-18,35.5,17.6,26.6,0.0,0.0,11.6,2001,2,18,Winter
2001-02-19,55.1,30.3,41.0,0.0,0.0,11.7,2001,2,19,Winter
2001-02-20,48.2,29.4,39.8,0.0,0.0,11.9,2001,2,20,Winter
2001-02-21,33.0,21.1,27.2,0.157,1.13,11.0,2001,2,21,Winter
2001-02-22,38.8,24.6,30.3,0.067,0.469,6.9,2001,2,22,Winter
2001-02-23,42.7,26.2,34.1,0.067,0.0,11.6,2001,2,23,Winter
2001-02-24,59.6,36.3,48.5,1.283,0.0,22.3,2001,2,24,Winter
2001-02-25,55.5,32.4,42.0,0.004,0.0,20.4,2001,2,25,Winter
2001-02-26,50.1,26.9,37.7,0.0,0.0,6.2,2001,2,26,Winter
2001-02-27,40.5,29.1,34.6,0.094,0.661,12.6,2001,2,27,Winter
2001-02-28,33.4,21.1,27.2,0.0,0.028,9.8,2001,2,28,Winter
2001-03-01,35.0,23.4,29.8,0.028,0.028,6.3,2001,3,1,Spring
2001-03-02,47.9,32.6,38.7,0.0,0.0,7.2,2001,3,2,Spring
2001-03-03,49.8,30.3,40.5,0.0,0.0,7.4,2001,3,3,Spring
2001-03-04,45.5,30.2,38.2,0.0,0.0,13.6,2001,3,4,Spring
2001-03-05,37.5,25.0,30.3,0.0,0.0,15.0,2001,3,5,Spring
2001-03-06,40.8,23.7,31.1,0.0,0.0,11.5,2001,3,6,Spring
2001-03-07,47.3,26.7,36.0,0.0,0.0,8.2,2001,3,7,Spring
2001-03-08,44.0,29.4,34.8,0.0,0.0,13.5,2001,3,8,Spring
2001-03-09,40.4,26.3,32.5,0.0,0.0,9.6,2001,3,9,Spring
2001-03-10,53.4,27.4,40.2,0.0,0.0,11.4,2001,3,10,Spring
2001-03-11,56.2,35.2,44.8,0.0,0.0,9.6,2001,3,11,Spring
2001-03-12,60.6,42.0,49.1,0.504,0.0,11.8,2001,3,12,Spring
2001-03-13,55.2,38.2,46.0,0.0,0.0,24.1,2001,3,13,Spring
2001-03-14,60.2,31.4,46.7,0.024,0.0,11.5,2001,3,14,Spring
2001-03-15,52.9,46.9,49.3,0.524,0.0,14.1,2001,3,15,Spring
2001-03-16,46.1,33.2,38.9,0.398,0.0,13.8,2001,3,16,Spring
2001-03-17,43.8,31.3,35.8,0.0,0.0,10.6,2001,3,17,Spring
2001-03-18,48.5,26.8,37.3,0.0,0.0,7.5,2001,3,18,Spring
2001-03-19,50.6,34.0,41.2,0.0,0.0,7.6,2001,3,19,Spring
2001-03-20,55.7,32.3,43.6,0.0,0.0,9.5,2001,3,20,Spring
2001-03-21,57.0,32.8,45.1,0.0,0.0,8.1,2001,3,21,Spring
2001-03-22,54.0,38.9,45.8,0.094,0.0,6.4,2001,3,22,Spring
2001-03-23,59.6,39.0,49.0,0.0,0.0,9.9,2001,3,23,Spring
2001-03-24,42.7,28.1,34.3,0.0,0.0,14.7,2001,3,24,Spring
2001-03-25,36.5,22.4,28.6,0.0,0.0,14.5,2001,3,25,Spring
2001-03-26,36.8,19.8,27.8,0.0,0.0,10.5,2001,3,26,Spring
2001-03-27,43.6,23.7,33.6,0.0,0.0,5.2,2001,3,27,Spring
2001-03-28,48.8,29.8,38.3,0.024,0.0,10.8,2001,3,28,Spring
2001-03-29,50.6,31.9,42.6,0.0,0.0,6.7,2001,3,29,Spring
2001-03-30,52.6,41.8,46.6,0.0,0.0,6.7,2001,3,30,Spring
2001-03-31,57.6,37.3,45.3,0.177,0.0,13.0,2001,3,31,Spring
2001-04-01,53.1,30.8,43.3,0.0,0.0,11.2,2001,4,1,Spring
2001-04-02,62.6,43.2,51.3,0.311,0.0,10.2,2001,4,2,Spring
2001-04-03,61.3,49.4,53.7,0.331,0.0,11.3,2001,4,3,Spring
2001-04-04,66.5,46.4,55.4,0.004,0.0,11.1,2001,4,4,Spring
2001-04-05,75.1,53.3,63.9,0.004,0.0,12.2,2001,4,5,Spring
2001-04-06,78.5,64.1,70.3,0.008,0.0,14.3,2001,4,6,Spring
2001-04-07,80.3,67.4,72.5,0.024,0.0,22.7,2001,4,7,Spring
2001-04-08,81.6,61.0,71.4,0.0,0.0,13.4,2001,4,8,Spring
2001-04-09,85.3,67.5,73.9,0.161,0.0,13.5,2001,4,9,Spring
2001-04-10,75.0,62.7,67.3,0.299,0.0,7.7,2001,4,10,Spring
2001-04-11,76.8,64.6,68.7,0.531,0.0,21.1,2001,4,11,Spring
2001-04-12,65.0,51.0,59.1,0.0,0.0,20.2,2001,4,12,Spring
2001-04-13,67.1,47.0,57.8,0.0,0.0,7.1,2001,4,13,Spring
2001-04-14,73.4,55.1,64.0,0.0,0.0,8.4,2001,4,14,Spring
2001-04-15,63.5,54.0,59.1,0.079,0.0,13.8,2001,4,15,Spring
2001-04-16,52.1,37.7,46.4,0.0,0.0,16.9,2001,4,16,Spring
2001-04-17,50.9,32.8,41.2,0.0,0.0,16.7,2001,4,17,Spring
2001-04-18,57.9,32.8,46.3,0.0,0.0,7.3,2001,4,18,Spring
2001-04-19,67.0,43.2,55.4,0.11,0.0,15.9,2001,4,19,Spring
2001-04-20,72.3,55.7,65.4,0.0,0.0,17.8,2001,4,20,Spring
2001-04-21,77.6,66.1,71.0,0.0,0.0,18.1,2001,4,21,Spring
2001-04-22,79.5,66.4,71.7,0.0,0.0,17.9,2001,4,22,Spring
2001-04-23,71.7,52.1,64.1,0.291,0.0,18.1,2001,4,23,Spring
2001-04-24,62.0,45.2,53.2,0.0,0.0,8.9,2001,4,24,Spring
2001-04-25,66.6,44.4,55.4,0.047,0.0,9.3,2001,4,25,Spring
2001-04-26,74.7,48.0,61.4,0.0,0.0,9.4,2001,4,26,Spring
2001-04-27,83.5,54.3,67.6,0.047,0.0,9.0,2001,4,27,Spring
2001-04-28,76.8,54.9,65.9,0.0,0.0,10.0,2001,4,28,Spring
2001-04-29,79.1,55.9,67.1,0.0,0.0,9.9,2001,4,29,Spring
2001-04-30,82.3,58.8,70.7,0.004,0.0,12.5,2001,4,30,Spring
2001-05-01,80.1,65.6,71.9,0.0,0.0,13.4,2001,5,1,Spring
2001-05-02,81.8,62.8,72.1,0.0,0.0,14.4,2001,5,2,Spring
2001-05-03,82.9,62.4,72.7,0.0,0.0,11.4,2001,5,3,Spring
2001-05-04,80.8,63.4,71.6,0.004,0.0,6.9,2001,5,4,Spring
2001-05-05,80.3,62.2,70.9,0.0,0.0,11.9,2001,5,5,Spring
2001-05-06,76.4,63.8,67.6,0.134,0.0,13.2,2001,5,6,Spring
2001-05-07,70.1,57.9,64.4,0.287,0.0,9.0,2001,5,7,Spring
2001-05-08,75.0,51.2,64.4,0.0,0.0,8.0,2001,5,8,Spring
2001-05-09,78.9,55.8,68.1,0.0,0.0,11.5,2001,5,9,Spring
2001-05-10,83.9,61.4,72.7,0.0,0.0,13.0,2001,5,10,Spring
2001-05-11,77.1,64.4,69.5,0.028,0.0,10.1,2001,5,11,Spring
2001-05-12,69.1,55.1,62.0,0.004,0.0,10.0,2001,5,12,Spring
2001-05-13,69.0,50.9,60.0,0.11,0.0,7.6,2001,5,13,Spring
2001-05-14,84.2,59.9,71.9,0.0,0.0,10.2,2001,5,14,Spring
2001-05-15,86.2,67.3,77.0,0.0,0.0,13.8,2001,5,15,Spring
2001-05-16,89.6,70.1,79.3,0.0,0.0,11.7,2001,5,16,Spring
2001-05-17,86.0,69.9,77.2,0.685,0.0,11.2,2001,5,17,Spring
2001-05-18,77.7,67.8,71.0,1.559,0.0,8.4,2001,5,18,Spring
2001-05-19,76.8,62.6,70.1,0.012,0.0,9.1,2001,5,19,Spring
2001-05-20,78.6,64.6,69.4,0.315,0.0,10.7,2001,5,20,Spring
2001-05-21,68.4,57.0,64.9,0.193,0.0,15.9,2001,5,21,Spring
2001-05-22,65.7,51.0,56.9,0.067,0.0,14.9,2001,5,22,Spring
2001-05-23,67.5,48.9,56.7,0.11,0.0,15.7,2001,5,23,Spring
2001-05-24,59.1,46.8,51.7,0.114,0.0,9.9,2001,5,24,Spring
2001-05-25,59.7,45.6,52.9,0.205,0.0,9.7,2001,5,25,Spring
2001-05-26,70.7,52.2,59.0,0.185,0.0,20.1,2001,5,26,Spring
2001-05-27,70.0,51.1,60.8,0.0,0.0,11.0,2001,5,27,Spring
2001-05-28,74.6,51.7,64.2,0.008,0.0,8.4,2001,5,28,Spring
2001-05-29,76.3,53.2,66.2,0.012,0.0,6.0,2001,5,29,Spring
2001-05-30,64.3,60.9,62.3,0.701,0.0,10.8,2001,5,30,Spring
2001-05-31,73.0,57.0,63.7,0.89,0.0,13.2,2001,5,31,Spring
2001-06-01,70.9,53.0,61.3,0.043,0.0,14.9,2001,6,1,Summer
2001-06-02,64.7,54.6,60.2,0.224,0.0,16.4,2001,6,2,Summer
2001-06-03,66.1,49.8,58.1,0.528,0.0,6.3,2001,6,3,Summer
2001-06-04,69.1,56.1,60.9,1.252,0.0,10.4,2001,6,4,Summer
2001-06-05,82.9,60.1,71.3,0.193,0.0,12.2,2001,6,5,Summer
2001-06-06,77.3,66.8,71.9,0.472,0.0,6.8,2001,6,6,Summer
2001-06-07,77.4,63.1,69.8,0.008,0.0,8.1,2001,6,7,Summer
2001-06-08,76.2,58.5,67.9,0.0,0.0,7.2,2001,6,8,Summer
2001-06-09,78.4,57.5,69.4,0.0,0.0,4.2,2001,6,9,Summer
2001-06-10,84.1,60.6,73.6,0.0,0.0,10.7,2001,6,10,Summer
2001-06-11,90.0,68.4,79.6,0.0,0.0,8.7,2001,6,11,Summer
2001-06-12,90.6,70.6,81.0,0.0,0.0,9.8,2001,6,12,Summer
2001-06-13,90.2,71.8,81.4,0.0,0.0,13.3,2001,6,13,Summer
2001-06-14,90.4,74.0,81.7,0.012,0.0,12.6,2001,6,14,Summer
2001-06-15,80.0,66.2,73.1,0.76,0.0,11.9,2001,6,15,Summer
2001-06-16,86.6,60.7,74.9,0.0,0.0,12.7,2001,6,16,Summer
2001-06-17,88.9,65.6,78.2,0.0,0.0,8.0,2001,6,17,Summer
2001-06-18,91.2,70.7,81.1,0.0,0.0,13.7,2001,6,18,Summer
2001-06-19,88.1,71.2,79.3,0.0,0.0,9.8,2001,6,19,Summer
2001-06-20,79.1,68.1,73.8,0.409,0.0,5.9,2001,6,20,Summer
2001-06-21,72.2,62.0,67.7,1.138,0.0,12.9,2001,6,21,Summer
2001-06-22,73.8,58.5,66.6,0.0,0.0,7.7,2001,6,22,Summer
2001-06-23,74.3,57.9,67.0,0.0,0.0,5.2,2001,6,23,Summer
2001-06-24,80.1,59.1,70.5,0.0,0.0,6.2,2001,6,24,Summer
2001-06-25,82.9,61.6,73.5,0.0,0.0,7.0,2001,6,25,Summer
2001-06-26,81.0,63.1,73.5,0.0,0.0,5.9,2001,6,26,Summer
2001-06-27,81.5,64.3,73.7,0.0,0.0,6.9,2001,6,27,Summer
2001-06-28,82.2,65.1,74.2,0.0,0.0,7.1,2001,6,28,Summer
2001-06-29,83.0,66.2,74.4,0.012,0.0,5.7,2001,6,29,Summer
2001-06-30,84.3,67.3,75.7,0.012,0.0,4.8,2001,6,30,Summer
2001-07-01,85.4,68.3,75.2,0.039,0.0,10.5,2001,7,1,Summer
2001-07-02,77.1,57.3,67.8,0.0,0.0,11.8,2001,7,2,Summer
2001-07-03,86.9,67.8,76.7,0.0,0.0,10.1,2001,7,3,Summer
2001-07-04,86.5,69.3,77.7,0.421,0.0,11.3,2001,7,4,Summer
2001-07-05,81.8,66.6,74.5,0.177,0.0,9.1,2001,7,5,Summer
2001-07-06,81.8,60.4,72.4,0.0,0.0,11.1,2001,7,6,Summer
2001-07-07,96.9,74.4,85.0,0.0,0.0,11.9,2001,7,7,Summer
2001-07-08,95.9,77.2,86.4,0.0,0.0,10.7,2001,7,8,Summer
2001-07-09,90.3,78.4,83.5,0.016,0.0,6.9,2001,7,9,Summer
2001-07-10,90.8,73.9,82.8,0.0,0.0,6.5,2001,7,10,Summer
2001-07-11,83.0,70.1,76.8,0.0,0.0,8.8,2001,7,11,Summer
2001-07-12,73.0,62.1,68.1,0.461,0.0,8.0,2001,7,12,Summer
2001-07-13,79.8,60.6,71.5,0.0,0.0,7.4,2001,7,13,Summer
2001-07-14,82.2,62.8,73.1,0.0,0.0,5.4,2001,7,14,Summer
2001-07-15,83.1,62.4,73.9,0.0,0.0,7.1,2001,7,15,Summer
2001-07-16,86.1,65.6,77.2,0.0,0.0,8.1,2001,7,16,Summer
2001-07-17,89.0,72.6,79.7,0.043,0.0,9.4,2001,7,17,Summer
2001-07-18,87.7,71.9,78.8,0.492,0.0,10.3,2001,7,18,Summer
2001-07-19,85.3,73.6,78.5,1.209,0.0,6.9,2001,7,19,Summer
2001-07-20,88.7,71.8,79.7,0.236,0.0,4.5,2001,7,20,Summer
2001-07-21,90.7,74.6,81.8,0.102,0.0,8.6,2001,7,21,Summer
2001-07-22,89.9,74.8,81.9,0.024,0.0,6.0,2001,7,22,Summer
2001-07-23,91.0,77.1,83.7,0.059,0.0,8.5,2001,7,23,Summer
2001-07-24,87.6,75.3,80.7,0.709,0.0,5.7,2001,7,24,Summer
2001-07-25,85.6,74.2,78.7,0.343,0.0,8.1,2001,7,25,Summer
2001-07-26,80.6,71.9,75.8,0.055,0.0,9.0,2001,7,26,Summer
2001-07-27,79.3,71.3,75.2,0.079,0.0,7.9,2001,7,27,Summer
2001-07-28,84.4,72.7,77.3,0.846,0.0,6.4,2001,7,28,Summer
2001-07-29,87.5,72.0,79.6,0.476,0.0,4.0,2001,7,29,Summer
2001-07-30,91.7,71.8,82.3,0.0,0.0,6.5,2001,7,30,Summer
2001-07-31,92.6,75.4,83.8,0.0,0.0,8.1,2001,7,31,Summer
2001-08-01,92.1,74.6,83.4,0.0,0.0,7.0,2001,8,1,Summer
2001-08-02,92.1,75.2,83.5,0.0,0.0,6.6,2001,8,2,Summer
2001-08-03,85.3,74.3,79.9,0.193,0.0,6.9,2001,8,3,Summer
2001-08-04,87.4,69.8,79.2,0.0,0.0,4.9,2001,8,4,Summer
2001-08-05,88.9,70.5,79.9,0.0,0.0,5.8,2001,8,5,Summer
2001-08-06,89.4,69.4,80.2,0.0,0.0,5.4,2001,8,6,Summer
2001-08-07,88.7,72.4,81.1,0.0,0.0,5.4,2001,8,7,Summer
2001-08-08,88.1,75.1,80.7,0.016,0.0,4.8,2001,8,8,Summer
2001-08-09,92.7,74.2,83.0,0.0,0.0,9.8,2001,8,9,Summer
2001-08-10,83.7,74.2,79.0,0.0,0.0,8.3,2001,8,10,Summer
2001-08-11,82.5,70.5,76.2,0.0,0.0,7.1,2001,8,11,Summer
2001-08-12,85.0,70.3,76.9,0.0,0.0,5.3,2001,8,12,Summer
2001-08-13,85.0,67.8,76.2,0.0,0.0,10.2,2001,8,13,Summer
2001-08-14,78.2,62.6,70.4,0.0,0.0,7.1,2001,8,14,Summer
2001-08-15,80.7,60.2,71.6,0.028,0.0,13.4,2001,8,15,Summer
2001-08-16,79.6,66.6,72.3,0.232,0.0,13.8,2001,8,16,Summer
2001-08-17,82.7,62.3,72.9,0.13,0.0,4.5,2001,8,17,Summer
2001-08-18,88.6,65.7,73.6,0.213,0.0,13.5,2001,8,18,Summer
2001-08-19,75.5,61.7,68.8,0.0,0.0,10.6,2001,8,19,Summer
2001-08-20,80.4,61.0,71.1,0.0,0.0,5.9,2001,8,20,Summer
2001-08-21,88.7,67.2,77.9,0.0,0.0,12.3,2001,8,21,Summer
2001-08-22,94.2,74.1,83.6,0.0,0.0,10.8,2001,8,22,Summer
2001-08-23,82.7,71.5,76.6,0.409,0.0,6.7,2001,8,23,Summer
2001-08-24,86.2,68.7,75.9,0.516,0.0,10.5,2001,8,24,Summer
2001-08-25,84.3,72.0,76.9,0.417,0.0,9.3,2001,8,25,Summer
2001-08-26,83.4,70.8,75.9,0.016,0.0,7.5,2001,8,26,Summer
2001-08-27,85.3,66.0,76.2,0.0,0.0,6.0,2001,8,27,Summer
2001-08-28,84.9,69.2,76.8,0.0,0.0,7.0,2001,8,28,Summer
2001-08-29,87.5,66.4,76.9,0.0,0.0,6.4,2001,8,29,Summer
2001-08-30,87.6,71.5,78.3,0.209,0.0,8.5,2001,8,30,Summer
2001-08-31,79.6,67.9,73.2,0.146,0.0,8.1,2001,8,31,Summer
2001-09-01,79.1,62.1,70.6,0.0,0.0,7.1,2001,9,1,Fall
2001-09-02,82.6,63.8,73.1,0.0,0.0,6.9,2001,9,2,Fall
2001-09-03,85.2,65.6,76.0,0.0,0.0,5.5,2001,9,3,Fall
2001-09-04,84.4,70.1,77.5,0.016,0.0,5.9,2001,9,4,Fall
2001-09-05,84.5,67.8,76.4,0.02,0.0,8.0,2001,9,5,Fall
2001-09-06,86.4,72.5,78.9,0.031,0.0,11.9,2001,9,6,Fall
2001-09-07,86.1,75.0,79.6,0.0,0.0,16.7,2001,9,7,Fall
2001-09-08,82.8,72.5,77.7,0.154,0.0,15.1,2001,9,8,Fall
2001-09-09,70.7,62.0,67.9,1.421,0.0,12.3,2001,9,9,Fall
2001-09-10,76.9,56.6,66.8,0.0,0.0,5.2,2001,9,10,Fall
2001-09-11,80.9,58.3,69.9,0.0,0.0,6.3,2001,9,11,Fall
2001-09-12,81.2,61.1,70.9,0.0,0.0,6.0,2001,9,12,Fall
2001-09-13,82.5,62.1,71.9,0.0,0.0,13.9,2001,9,13,Fall
2001-09-14,68.9,56.5,62.2,0.0,0.0,11.6,2001,9,14,Fall
2001-09-15,71.1,55.4,62.8,0.0,0.0,7.6,2001,9,15,Fall
2001-09-16,74.8,55.0,64.9,0.0,0.0,5.8,2001,9,16,Fall
2001-09-17,75.9,60.1,67.2,0.051,0.0,7.0,2001,9,17,Fall
2001-09-18,73.3,63.7,67.7,0.748,0.0,13.0,2001,9,18,Fall
2001-09-19,69.5,61.8,65.4,0.012,0.0,13.7,2001,9,19,Fall
2001-09-20,78.3,57.1,68.1,0.047,0.0,9.9,2001,9,20,Fall
2001-09-21,73.8,61.1,68.1,0.0,0.0,10.7,2001,9,21,Fall
2001-09-22,75.8,55.9,66.4,0.0,0.0,6.2,2001,9,22,Fall
2001-09-23,73.1,60.6,66.5,0.0,0.0,13.2,2001,9,23,Fall
2001-09-24,59.3,51.2,55.4,0.0,0.0,13.4,2001,9,24,Fall
2001-09-25,59.7,44.0,51.6,0.0,0.0,10.3,2001,9,25,Fall
2001-09-26,67.4,44.3,55.6,0.0,0.0,8.6,2001,9,26,Fall
2001-09-27,71.9,49.3,60.1,0.0,0.0,7.3,2001,9,27,Fall
2001-09-28,64.9,49.5,57.3,0.0,0.0,8.7,2001,9,28,Fall
2001-09-29,67.2,50.9,58.5,0.0,0.0,6.6,2001,9,29,Fall
2001-09-30,71.0,49.1,60.0,0.0,0.0,5.1,2001,9,30,Fall
2001-10-01,75.1,49.0,62.9,0.0,0.0,8.0,2001,10,1,Fall
2001-10-02,79.1,56.6,67.1,0.0,0.0,9.3,2001,10,2,Fall
2001-10-03,80.9,59.3,68.9,0.0,0.0,11.8,2001,10,3,Fall
2001-10-04,78.8,58.6,67.7,0.0,0.0,9.6,2001,10,4,Fall
2001-10-05,57.9,45.7,49.5,1.154,0.0,12.8,2001,10,5,Fall
2001-10-06,57.2,41.8,48.9,0.0,0.0,10.4,2001,10,6,Fall
2001-10-07,64.6,41.3,52.8,0.0,0.0,8.4,2001,10,7,Fall
2001-10-08,65.6,47.6,56.5,0.0,0.0,13.8,2001,10,8,Fall
2001-10-09,70.4,55.5,62.6,0.0,0.0,15.0,2001,10,9,Fall
2001-10-10,72.9,63.4,66.2,0.413,0.0,19.7,2001,10,10,Fall
2001-10-11,62.9,56.2,58.9,0.516,0.0,8.1,2001,10,11,Fall
2001-10-12,65.5,57.0,61.1,0.055,0.0,7.2,2001,10,12,Fall
2001-10-13,65.7,56.6,62.0,0.583,0.0,14.9,2001,10,13,Fall
2001-10-14,62.4,50.4,55.4,0.008,0.0,16.4,2001,10,14,Fall
2001-10-15,58.7,35.5,47.8,0.724,0.717,13.2,2001,10,15,Fall
2001-10-16,49.0,38.2,43.8,0.02,0.0,17.8,2001,10,16,Fall
2001-10-17,56.7,35.9,46.5,0.0,0.0,9.5,2001,10,17,Fall
2001-10-18,65.3,44.4,53.9,0.0,0.0,15.2,2001,10,18,Fall
2001-10-19,63.7,53.1,57.5,0.0,0.0,10.8,2001,10,19,Fall
2001-10-20,72.1,48.4,60.5,0.0,0.0,10.2,2001,10,20,Fall
2001-10-21,72.6,60.8,65.6,0.035,0.0,9.7,2001,10,21,Fall
2001-10-22,72.8,58.5,65.8,0.0,0.0,13.5,2001,10,22,Fall
2001-10-23,69.7,61.7,65.6,0.583,0.0,14.5,2001,10,23,Fall
